idInvoice,idEvent,aditionalData,amount,amountPaidAferMatchMatch,amountPaidBeforeMatch,amountToPaidAfterMatch,amountToPaidBeforeMatch,amountToPay,eventDate,eventType,hasMatchAfterMatch,hasMatchBeforeMatch,idBusinessGroup,idTransaction,matchMethod,needReviewAfterMatch,needReviewBeforeMatch,paymentethod,resource,result,stateAfterMatch,stateBeforeMatch
378D85E70CF64C549E2AA43C7372784E,2d33ffa4-1908-4d9a-ae6d-926fa56785a0,{},8726.99,8726.99,0,0,8726.99,8726.99,1.69334E+12,LINK#GRAPH#PAYMENT,true,false,81d42319-92be-4848-8512-e1a2900d1490-1662407423000,8c484d1649f27ddead7276e23aecb78f,GRAPH,false,false,PUE,LAMBDA#SCM-SAT-CRUD-INVOICES,SUCCESS,PAGADA,PENDIENTE
378D85E70CF64C549E2AA43C7372784E,65e7d580-ecb3-4f2e-bd40-0f16d692df39,{},8726.99,8726.99,8726.99,0,0,8726.99,1.69716E+12,LINK#GRAPH#PAYMENT,true,true,81d42319-92be-4848-8512-e1a2900d1490-1662407423000,8c484d1649f27ddead7276e23aecb78f,GRAPH,false,false,PUE,LAMBDA#SCM-SAT-CRUD-INVOICES,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
378D85E70CF64C549E2AA43C7372784E,7a5e4fcb-3242-4d84-9dda-366ab9b7a619,{},8726.99,8726.99,8726.99,0,0,8726.99,1.69345E+12,LINK#GRAPH#PAYMENT,true,true,81d42319-92be-4848-8512-e1a2900d1490-1662407423000,8c484d1649f27ddead7276e23aecb78f,GRAPH,false,false,PUE,LAMBDA#SCM-SAT-CRUD-INVOICES,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
378D85E70CF64C549E2AA43C7372784E,c3991374-4e0d-452e-98eb-2b3c39c66397,{},8726.99,8726.99,8726.99,0,0,8726.99,1.69406E+12,LINK#GRAPH#PAYMENT,true,true,81d42319-92be-4848-8512-e1a2900d1490-1662407423000,8c484d1649f27ddead7276e23aecb78f,GRAPH,false,false,PUE,LAMBDA#SCM-SAT-CRUD-INVOICES,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
378D85E70CF64C549E2AA43C7372784E,fd9d8c20-df1c-4d07-b98c-dd9e87693686,{},8726.99,8726.99,8726.99,0,0,8726.99,1.69335E+12,LINK#GRAPH#PAYMENT,true,true,81d42319-92be-4848-8512-e1a2900d1490-1662407423000,8c484d1649f27ddead7276e23aecb78f,GRAPH,false,false,PUE,LAMBDA#SCM-SAT-CRUD-INVOICES,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
6B3FCCFE4CF54FFFABBCBB8747A21726,42d1d070-66b1-4e26-abd7-4a6972cbc946,{},69046.91,69046.91,69046.91,0,0,69046.91,1.69637E+12,LINK#GRAPH#PAYMENT,true,true,81d42319-92be-4848-8512-e1a2900d1490-1662407423000,12b306f8af8dce30bbd57263d3f03bbf,GRAPH,false,false,PPD,LAMBDA#SCM-SAT-CRUD-INVOICES,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
6B3FCCFE4CF54FFFABBCBB8747A21726,cbf9732f-59bf-42c3-aad2-e89e1361494d,{},69046.91,69046.91,0,0,69046.91,69046.91,1.69604E+12,LINK#GRAPH#PAYMENT,true,false,81d42319-92be-4848-8512-e1a2900d1490-1662407423000,12b306f8af8dce30bbd57263d3f03bbf,GRAPH,false,false,PPD,LAMBDA#SCM-SAT-CRUD-INVOICES,SUCCESS,PAGADA,PENDIENTE
6B3FCCFE4CF54FFFABBCBB8747A21726,eee07d20-61ac-4837-a0af-5b40f9cc3b95,{},69046.91,69046.91,69046.91,0,0,69046.91,1.69716E+12,LINK#GRAPH#PAYMENT,true,true,81d42319-92be-4848-8512-e1a2900d1490-1662407423000,12b306f8af8dce30bbd57263d3f03bbf,GRAPH,false,false,PPD,LAMBDA#SCM-SAT-CRUD-INVOICES,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
A6FA04584E2B4A2B97891267FECD61FC,0e014ff1-7188-46ec-9ce5-c095c89925e2,{},198352.95,198352.95,198352.95,0,0,198352.95,1.69406E+12,LINK#GRAPH#PAYMENT,true,true,81d42319-92be-4848-8512-e1a2900d1490-1662407423000,c443bf5848a67463285c7efe27c78265,GRAPH,false,false,PPD,LAMBDA#SCM-SAT-CRUD-INVOICES,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
A6FA04584E2B4A2B97891267FECD61FC,37e81868-1cd9-485e-b712-1efeb8c86517,{},198352.95,198352.95,198352.95,0,0,198352.95,1.69328E+12,CONFIRM#PAYMENT,true,true,81d42319-92be-4848-8512-e1a2900d1490-1662407423000,c443bf5848a67463285c7efe27c78265,MANUAL,false,false,PPD,LAMBDA#SCM-SAT-CRUD-INVOICES,SUCCESS,PAGADA,PAGADA
A6FA04584E2B4A2B97891267FECD61FC,4c15e7d1-c3e1-4a97-b68b-e4244a5f0826,{},198352.95,198352.95,198352.95,0,0,198352.95,1.69637E+12,LINK#GRAPH#PAYMENT,true,true,81d42319-92be-4848-8512-e1a2900d1490-1662407423000,c443bf5848a67463285c7efe27c78265,GRAPH,false,false,PPD,LAMBDA#SCM-SAT-CRUD-INVOICES,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
A6FA04584E2B4A2B97891267FECD61FC,4d5d9838-5753-4829-b4bc-c51109ce144c,{},198352.95,198352.95,198352.95,0,0,198352.95,1.69604E+12,LINK#GRAPH#PAYMENT,true,true,81d42319-92be-4848-8512-e1a2900d1490-1662407423000,c443bf5848a67463285c7efe27c78265,GRAPH,false,false,PPD,LAMBDA#SCM-SAT-CRUD-INVOICES,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
A6FA04584E2B4A2B97891267FECD61FC,53916215-64df-4519-9a4b-931616867519,{},198352.95,198352.95,198352.95,0,0,198352.95,1.69419E+12,LINK#GRAPH#PAYMENT,true,true,81d42319-92be-4848-8512-e1a2900d1490-1662407423000,c443bf5848a67463285c7efe27c78265,GRAPH,false,false,PPD,LAMBDA#SCM-SAT-CRUD-INVOICES,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
A6FA04584E2B4A2B97891267FECD61FC,5a9e3a86-9e5d-42f3-b29d-5aa933a24792,{},198352.95,198352.95,198352.95,0,0,198352.95,1.69419E+12,LINK#GRAPH#PAYMENT,true,true,81d42319-92be-4848-8512-e1a2900d1490-1662407423000,c443bf5848a67463285c7efe27c78265,GRAPH,false,false,PPD,LAMBDA#SCM-SAT-CRUD-INVOICES,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
A6FA04584E2B4A2B97891267FECD61FC,5ead5b0f-9fe0-4b1d-ae21-195931fba924,{},198352.95,198352.95,198352.95,0,0,198352.95,1.69328E+12,LINK#GRAPH#PAYMENT,true,true,81d42319-92be-4848-8512-e1a2900d1490-1662407423000,c443bf5848a67463285c7efe27c78265,GRAPH,false,false,PPD,LAMBDA#SCM-SAT-CRUD-INVOICES,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
A6FA04584E2B4A2B97891267FECD61FC,6350596f-831c-44e5-aff9-5031a21b0420,{},198352.95,198352.95,198352.95,0,0,198352.95,1.69334E+12,LINK#GRAPH#PAYMENT,true,true,81d42319-92be-4848-8512-e1a2900d1490-1662407423000,c443bf5848a67463285c7efe27c78265,GRAPH,false,false,PPD,LAMBDA#SCM-SAT-CRUD-INVOICES,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
A6FA04584E2B4A2B97891267FECD61FC,64649152-af26-4830-a843-f96d5c6dd365,{},198352.95,198352.95,198352.95,0,0,198352.95,1.69462E+12,LINK#GRAPH#PAYMENT,true,true,81d42319-92be-4848-8512-e1a2900d1490-1662407423000,c443bf5848a67463285c7efe27c78265,GRAPH,false,false,PPD,LAMBDA#SCM-SAT-CRUD-INVOICES,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
A6FA04584E2B4A2B97891267FECD61FC,7e61756a-a503-4cc7-850e-1b434960dc1c,{},198352.95,198352.95,198352.95,0,0,198352.95,1.69334E+12,LINK#GRAPH#PAYMENT,true,true,81d42319-92be-4848-8512-e1a2900d1490-1662407423000,c443bf5848a67463285c7efe27c78265,GRAPH,false,false,PPD,LAMBDA#SCM-SAT-CRUD-INVOICES,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
A6FA04584E2B4A2B97891267FECD61FC,83cfb62f-22ea-42d2-9de9-61fd49a655a2,{},198352.95,198352.95,198352.95,0,0,198352.95,1.69328E+12,LINK#GRAPH#PAYMENT,true,true,81d42319-92be-4848-8512-e1a2900d1490-1662407423000,c443bf5848a67463285c7efe27c78265,GRAPH,false,false,PPD,LAMBDA#SCM-SAT-CRUD-INVOICES,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
A6FA04584E2B4A2B97891267FECD61FC,859c5de6-63c6-482d-a4a8-d3ad7d478f37,{},198352.95,198352.95,0,0,198352.95,198352.95,1.69328E+12,LINK#GRAPH#PAYMENT,true,false,81d42319-92be-4848-8512-e1a2900d1490-1662407423000,c443bf5848a67463285c7efe27c78265,GRAPH,false,false,PPD,LAMBDA#SCM-SAT-CRUD-INVOICES,SUCCESS,PAGADA,PENDIENTE
A6FA04584E2B4A2B97891267FECD61FC,98b66404-b3e9-4b49-a120-bd014948cce7,{},198352.95,198352.95,198352.95,0,0,198352.95,1.69335E+12,LINK#GRAPH#PAYMENT,true,true,81d42319-92be-4848-8512-e1a2900d1490-1662407423000,c443bf5848a67463285c7efe27c78265,GRAPH,false,false,PPD,LAMBDA#SCM-SAT-CRUD-INVOICES,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
A6FA04584E2B4A2B97891267FECD61FC,c2d2e62f-ab27-4cf4-aad8-f80ee61c3a45,{},198352.95,198352.95,198352.95,0,0,198352.95,1.69447E+12,LINK#GRAPH#PAYMENT,true,true,81d42319-92be-4848-8512-e1a2900d1490-1662407423000,c443bf5848a67463285c7efe27c78265,GRAPH,false,false,PPD,LAMBDA#SCM-SAT-CRUD-INVOICES,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
A6FA04584E2B4A2B97891267FECD61FC,ce650a6f-cb44-4280-bf7f-8b0a9aa56490,{},198352.95,198352.95,198352.95,0,0,198352.95,1.69532E+12,LINK#GRAPH#PAYMENT,true,true,81d42319-92be-4848-8512-e1a2900d1490-1662407423000,c443bf5848a67463285c7efe27c78265,GRAPH,false,false,PPD,LAMBDA#SCM-SAT-CRUD-INVOICES,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
A6FA04584E2B4A2B97891267FECD61FC,d4d91f77-ee1b-42ed-a93b-0f9f92dc0365,{},198352.95,198352.95,198352.95,0,0,198352.95,1.69345E+12,LINK#GRAPH#PAYMENT,true,true,81d42319-92be-4848-8512-e1a2900d1490-1662407423000,c443bf5848a67463285c7efe27c78265,GRAPH,false,false,PPD,LAMBDA#SCM-SAT-CRUD-INVOICES,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
A6FA04584E2B4A2B97891267FECD61FC,f096f850-abcc-4d6e-a13d-8a4ae3a5586f,{},198352.95,198352.95,198352.95,0,0,198352.95,1.69328E+12,LINK#GRAPH#PAYMENT,true,true,81d42319-92be-4848-8512-e1a2900d1490-1662407423000,c443bf5848a67463285c7efe27c78265,GRAPH,false,false,PPD,LAMBDA#SCM-SAT-CRUD-INVOICES,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
A6FA04584E2B4A2B97891267FECD61FC,fc63ace2-731f-4022-ac55-620c18127de2,{},198352.95,198352.95,198352.95,0,0,198352.95,1.69716E+12,LINK#GRAPH#PAYMENT,true,true,81d42319-92be-4848-8512-e1a2900d1490-1662407423000,c443bf5848a67463285c7efe27c78265,GRAPH,false,false,PPD,LAMBDA#SCM-SAT-CRUD-INVOICES,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
F4A0496C56E248E3998C8D5CDB91712A,197173ef-d227-4dd8-97d9-f4fb19744ee8,{},3970.68,3970.68,3970.68,0,0,3970.68,1.69604E+12,LINK#GRAPH#PAYMENT,true,true,81d42319-92be-4848-8512-e1a2900d1490-1662407423000,00de2b5b317ea4800e3556f82b440ce1,GRAPH,false,false,PPD,LAMBDA#SCM-SAT-CRUD-INVOICES,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
F4A0496C56E248E3998C8D5CDB91712A,1af197fc-d19c-48ac-9bf6-7671e738cbe2,{},3970.68,3970.68,3970.68,0,0,3970.68,1.69532E+12,LINK#GRAPH#PAYMENT,true,true,81d42319-92be-4848-8512-e1a2900d1490-1662407423000,00de2b5b317ea4800e3556f82b440ce1,GRAPH,false,false,PPD,LAMBDA#SCM-SAT-CRUD-INVOICES,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
F4A0496C56E248E3998C8D5CDB91712A,1cdd8e18-718c-40a7-be49-bb153d191d05,{},3970.68,3970.68,3970.68,0,0,3970.68,1.69716E+12,LINK#GRAPH#PAYMENT,true,true,81d42319-92be-4848-8512-e1a2900d1490-1662407423000,00de2b5b317ea4800e3556f82b440ce1,GRAPH,false,false,PPD,LAMBDA#SCM-SAT-CRUD-INVOICES,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
F4A0496C56E248E3998C8D5CDB91712A,2afc71ed-61dc-47e4-b5f9-25f2aa321d8a,{},3970.68,3970.68,0,0,3970.68,3970.68,1.69419E+12,LINK#GRAPH#PAYMENT,true,false,81d42319-92be-4848-8512-e1a2900d1490-1662407423000,00de2b5b317ea4800e3556f82b440ce1,GRAPH,false,false,PPD,LAMBDA#SCM-SAT-CRUD-INVOICES,SUCCESS,PAGADA,PENDIENTE
F4A0496C56E248E3998C8D5CDB91712A,9e3720fc-b8d8-4388-bd81-8728bf0fe119,{},3970.68,3970.68,3970.68,0,0,3970.68,1.69447E+12,LINK#GRAPH#PAYMENT,true,true,81d42319-92be-4848-8512-e1a2900d1490-1662407423000,00de2b5b317ea4800e3556f82b440ce1,GRAPH,false,false,PPD,LAMBDA#SCM-SAT-CRUD-INVOICES,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
F4A0496C56E248E3998C8D5CDB91712A,c1bc19bc-0d5c-412b-b587-1d9416761862,{},3970.68,3970.68,3970.68,0,0,3970.68,1.69637E+12,LINK#GRAPH#PAYMENT,true,true,81d42319-92be-4848-8512-e1a2900d1490-1662407423000,00de2b5b317ea4800e3556f82b440ce1,GRAPH,false,false,PPD,LAMBDA#SCM-SAT-CRUD-INVOICES,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
F4A0496C56E248E3998C8D5CDB91712A,ea6ea9db-93ea-4875-aaac-4d05c913d396,{},3970.68,3970.68,3970.68,0,0,3970.68,1.69462E+12,LINK#GRAPH#PAYMENT,true,true,81d42319-92be-4848-8512-e1a2900d1490-1662407423000,00de2b5b317ea4800e3556f82b440ce1,GRAPH,false,false,PPD,LAMBDA#SCM-SAT-CRUD-INVOICES,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
FD49457441484C78A16A07287E773026,0ea66b7e-02bd-48fb-b52a-8d7ace6b8da3,{},1738.84,1738.84,1738.84,0,0,1738.84,1.69447E+12,LINK#GRAPH#PAYMENT,true,true,81d42319-92be-4848-8512-e1a2900d1490-1662407423000,23e0bb3236afcc563b92870e5dacf24c,GRAPH,false,false,PUE,LAMBDA#SCM-SAT-CRUD-INVOICES,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
FD49457441484C78A16A07287E773026,1e62a3eb-5d03-4848-8da6-ea923c275224,{},1738.84,1738.84,0,0,1738.84,1738.84,1.69419E+12,LINK#GRAPH#PAYMENT,true,false,81d42319-92be-4848-8512-e1a2900d1490-1662407423000,23e0bb3236afcc563b92870e5dacf24c,GRAPH,false,false,PUE,LAMBDA#SCM-SAT-CRUD-INVOICES,SUCCESS,PAGADA,PENDIENTE
FD49457441484C78A16A07287E773026,4b6b546a-e406-4e16-be0a-475a41433e8a,{},1738.84,1738.84,1738.84,0,0,1738.84,1.69532E+12,LINK#GRAPH#PAYMENT,true,true,81d42319-92be-4848-8512-e1a2900d1490-1662407423000,23e0bb3236afcc563b92870e5dacf24c,GRAPH,false,false,PUE,LAMBDA#SCM-SAT-CRUD-INVOICES,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
FD49457441484C78A16A07287E773026,6c7c0d4e-f10f-40f7-9d9b-bc57b873d419,{},1738.84,1738.84,0,0,1738.84,1738.84,1.69532E+12,LINK#PAYMENT,true,false,81d42319-92be-4848-8512-e1a2900d1490-1662407423000,23e0bb3236afcc563b92870e5dacf24c,null,false,false,PUE,LAMBDA#SCM-SAT-CRUD-INVOICES,SUCCESS,PAGADA,PENDIENTE
FD49457441484C78A16A07287E773026,730d2e1a-2718-4fa2-b872-8e32badad41e,{},1738.84,1738.84,1738.84,0,0,1738.84,1.69462E+12,LINK#GRAPH#PAYMENT,true,true,81d42319-92be-4848-8512-e1a2900d1490-1662407423000,23e0bb3236afcc563b92870e5dacf24c,GRAPH,false,false,PUE,LAMBDA#SCM-SAT-CRUD-INVOICES,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
FD49457441484C78A16A07287E773026,b8f8eb89-8633-4c6c-998f-1f42c54bdd49,{},1738.84,0,1738.84,1738.84,0,1738.84,1.69532E+12,UNLINK#PAYMENT,false,true,81d42319-92be-4848-8512-e1a2900d1490-1662407423000,23e0bb3236afcc563b92870e5dacf24c,GRAPH,false,false,PUE,LAMBDA#SCM-SAT-CRUD-INVOICES,SUCCESS,PENDIENTE,PAGADA
89C13682FAC44B97943AD3BEB96233EA,78e9fc60-bc20-4f2d-b42e-fcd2079c7d98,{},102080,102080,102080,0,0,102080,1.69637E+12,LINK#GRAPH#PAYMENT,true,true,81d42319-92be-4848-8512-e1a2900d1490-1662407423000,b1a15e7acb64a5435e747ccb353889ca,GRAPH,false,false,PUE,LAMBDA#SCM-SAT-CRUD-INVOICES,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
89C13682FAC44B97943AD3BEB96233EA,f0c4fb9e-28e2-4c8d-929f-e32886992b36,{},102080,102080,0,0,102080,102080,1.69604E+12,LINK#GRAPH#PAYMENT,true,false,81d42319-92be-4848-8512-e1a2900d1490-1662407423000,b1a15e7acb64a5435e747ccb353889ca,GRAPH,false,false,PUE,LAMBDA#SCM-SAT-CRUD-INVOICES,SUCCESS,PAGADA,PENDIENTE
89C13682FAC44B97943AD3BEB96233EA,f5e89fef-40de-4a03-8c6d-2ac6a20d807f,{},102080,102080,102080,0,0,102080,1.69716E+12,LINK#GRAPH#PAYMENT,true,true,81d42319-92be-4848-8512-e1a2900d1490-1662407423000,b1a15e7acb64a5435e747ccb353889ca,GRAPH,false,false,PUE,LAMBDA#SCM-SAT-CRUD-INVOICES,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
1A9DEA3AB3B2411EAE53A81590B52359,0c0de0dc-a3cf-4f9c-8f91-bda985877c88,{},62769.92,62769.92,62769.92,0,0,62769.92,1.69406E+12,LINK#GRAPH#PAYMENT,true,true,81d42319-92be-4848-8512-e1a2900d1490-1662407423000,e05c5f924e930f609ea4788fb60d815d,GRAPH,false,false,PPD,LAMBDA#SCM-SAT-CRUD-INVOICES,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
1A9DEA3AB3B2411EAE53A81590B52359,44bfa6c2-1ce0-49e2-bd6c-bb7913d8c377,{},62769.92,0,62769.92,62769.92,0,62769.92,1.69604E+12,UNLINK#GRAPH#PAYMENT,false,true,81d42319-92be-4848-8512-e1a2900d1490-1662407423000,e05c5f924e930f609ea4788fb60d815d,GRAPH,false,false,PPD,LAMBDA#SCM-SAT-CRUD-INVOICES,SUCCESS,PENDIENTE,PAGADA
1A9DEA3AB3B2411EAE53A81590B52359,7b2b81ce-9cfd-4668-8c07-3b5eefd427d0,{},62769.92,62769.92,62769.92,0,0,62769.92,1.69328E+12,LINK#GRAPH#PAYMENT,true,true,81d42319-92be-4848-8512-e1a2900d1490-1662407423000,e05c5f924e930f609ea4788fb60d815d,GRAPH,false,false,PPD,LAMBDA#SCM-SAT-CRUD-INVOICES,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
1A9DEA3AB3B2411EAE53A81590B52359,7d0deaa6-7645-4594-a26b-a8c938e85077,{},62769.92,62769.92,62769.92,0,0,62769.92,1.69334E+12,LINK#GRAPH#PAYMENT,true,true,81d42319-92be-4848-8512-e1a2900d1490-1662407423000,e05c5f924e930f609ea4788fb60d815d,GRAPH,false,false,PPD,LAMBDA#SCM-SAT-CRUD-INVOICES,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
1A9DEA3AB3B2411EAE53A81590B52359,7f765bd1-c768-43e6-a235-7a39d26c9d69,{},62769.92,62769.92,62769.92,0,0,62769.92,1.69345E+12,LINK#GRAPH#PAYMENT,true,true,81d42319-92be-4848-8512-e1a2900d1490-1662407423000,e05c5f924e930f609ea4788fb60d815d,GRAPH,false,false,PPD,LAMBDA#SCM-SAT-CRUD-INVOICES,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
1A9DEA3AB3B2411EAE53A81590B52359,873dd3c1-06ef-436e-9414-03d33856d791,{},62769.92,62769.92,62769.92,0,0,62769.92,1.69334E+12,LINK#GRAPH#PAYMENT,true,true,81d42319-92be-4848-8512-e1a2900d1490-1662407423000,e05c5f924e930f609ea4788fb60d815d,GRAPH,false,false,PPD,LAMBDA#SCM-SAT-CRUD-INVOICES,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
1A9DEA3AB3B2411EAE53A81590B52359,969b4f57-2e12-4442-b432-ad8d0da4f8bc,{},62769.92,0,0,62769.92,62769.92,62769.92,1.69604E+12,UNLINK#GRAPH#PAYMENT,false,false,81d42319-92be-4848-8512-e1a2900d1490-1662407423000,a9e68b922ef5b3213d103b491678aa78,GRAPH,false,false,PPD,LAMBDA#SCM-SAT-CRUD-INVOICES,ERROR# NO SE PUEDE DESCONTAR SALDO A UNA FACTURA CON MONTO PAGADO EN CERO,PENDIENTE,PENDIENTE
1A9DEA3AB3B2411EAE53A81590B52359,99c7442c-ae37-414c-ad58-888c09850208,{},62769.92,62769.92,62769.92,0,0,62769.92,1.69328E+12,LINK#GRAPH#PAYMENT,true,true,81d42319-92be-4848-8512-e1a2900d1490-1662407423000,e05c5f924e930f609ea4788fb60d815d,GRAPH,false,false,PPD,LAMBDA#SCM-SAT-CRUD-INVOICES,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
1A9DEA3AB3B2411EAE53A81590B52359,e6d2b54c-5b97-4b49-951d-4a5529013429,{},62769.92,62769.92,62769.92,0,0,62769.92,1.69328E+12,LINK#GRAPH#PAYMENT,true,true,81d42319-92be-4848-8512-e1a2900d1490-1662407423000,e05c5f924e930f609ea4788fb60d815d,GRAPH,false,false,PPD,LAMBDA#SCM-SAT-CRUD-INVOICES,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
1A9DEA3AB3B2411EAE53A81590B52359,eea54120-a6ea-408e-840d-983b8e83fb9d,{},62769.92,62769.92,62769.92,0,0,62769.92,1.69335E+12,LINK#GRAPH#PAYMENT,true,true,81d42319-92be-4848-8512-e1a2900d1490-1662407423000,e05c5f924e930f609ea4788fb60d815d,GRAPH,false,false,PPD,LAMBDA#SCM-SAT-CRUD-INVOICES,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
1A9DEA3AB3B2411EAE53A81590B52359,f856d804-5563-41a3-b9b3-62e73ac00bc9,{},62769.92,62769.92,0,0,62769.92,62769.92,1.69328E+12,LINK#GRAPH#PAYMENT,true,false,81d42319-92be-4848-8512-e1a2900d1490-1662407423000,e05c5f924e930f609ea4788fb60d815d,GRAPH,false,false,PPD,LAMBDA#SCM-SAT-CRUD-INVOICES,SUCCESS,PAGADA,PENDIENTE
E963D0B06324431BACB9AC3E65C36B05,04d65da9-b334-4f49-b26a-0be18b43d522,{},188288.72,188288.72,0,0,188288.72,188288.72,1.69334E+12,LINK#GRAPH#PAYMENT,true,false,81d42319-92be-4848-8512-e1a2900d1490-1662407423000,871277bb747e13beadc21bee5baabab9,GRAPH,false,false,PPD,LAMBDA#SCM-SAT-CRUD-INVOICES,SUCCESS,PAGADA,PENDIENTE
E963D0B06324431BACB9AC3E65C36B05,100c3762-cc18-4c97-8958-584bb0a38c8d,{},188288.72,188288.72,188288.72,0,0,188288.72,1.69637E+12,LINK#GRAPH#PAYMENT,true,true,81d42319-92be-4848-8512-e1a2900d1490-1662407423000,871277bb747e13beadc21bee5baabab9,GRAPH,false,false,PPD,LAMBDA#SCM-SAT-CRUD-INVOICES,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
E963D0B06324431BACB9AC3E65C36B05,4a7b854c-1f26-456f-a5a7-0ff0fd477e1d,{},188288.72,188288.72,188288.72,0,0,188288.72,1.69419E+12,LINK#GRAPH#PAYMENT,true,true,81d42319-92be-4848-8512-e1a2900d1490-1662407423000,871277bb747e13beadc21bee5baabab9,GRAPH,false,false,PPD,LAMBDA#SCM-SAT-CRUD-INVOICES,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
E963D0B06324431BACB9AC3E65C36B05,61bb7eb1-e532-4ede-a753-4ca33b692f37,{},188288.72,188288.72,188288.72,0,0,188288.72,1.69345E+12,LINK#GRAPH#PAYMENT,true,true,81d42319-92be-4848-8512-e1a2900d1490-1662407423000,871277bb747e13beadc21bee5baabab9,GRAPH,false,false,PPD,LAMBDA#SCM-SAT-CRUD-INVOICES,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
E963D0B06324431BACB9AC3E65C36B05,68548805-15c3-4617-8b76-91a6a0b6ccb6,{},188288.72,188288.72,188288.72,0,0,188288.72,1.69419E+12,LINK#GRAPH#PAYMENT,true,true,81d42319-92be-4848-8512-e1a2900d1490-1662407423000,871277bb747e13beadc21bee5baabab9,GRAPH,false,false,PPD,LAMBDA#SCM-SAT-CRUD-INVOICES,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
E963D0B06324431BACB9AC3E65C36B05,756db387-c952-4238-9065-693152c71aa2,{},188288.72,188288.72,188288.72,0,0,188288.72,1.69532E+12,LINK#GRAPH#PAYMENT,true,true,81d42319-92be-4848-8512-e1a2900d1490-1662407423000,871277bb747e13beadc21bee5baabab9,GRAPH,false,false,PPD,LAMBDA#SCM-SAT-CRUD-INVOICES,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
